model,params,confusion,accuracy,precision,recall,f1,roc_auc
"SGDClassifier(alpha=0.01, early_stopping=True, loss='squared_error',              penalty='l1')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[48436 23236] [1127  2931]],0.6782912980324838,0.11201131195780946,0.7222769837358305,0.1939454094292804,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='squared_error',              penalty='l1')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(early_stopping=True, loss='squared_error', penalty='elasticnet')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47913 23759] [1069  2989]],0.6721510629869273,0.11174667264842231,0.7365697387875801,0.19405310653768745,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='squared_error',              penalty='elasticnet')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='squared_error',              penalty='elasticnet')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47819 23853] [1061  2997]],0.671015449623663,0.11162011173184358,0.7385411532774766,0.19393037401320048,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='squared_error',              penalty='elasticnet')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[49339 22333] [1200  2858]],0.6892512874686386,0.11345321741891945,0.7042878265155249,0.1954254846319532,0.0
"SGDClassifier(early_stopping=True, loss='squared_error', penalty=None)","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[48742 22930] [1140  2918]],0.6821603063515119,0.11289074589910245,0.7190734351897486,0.19514478699926438,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='squared_error',              penalty=None)","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='squared_error',              penalty=None)","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='squared_error',              penalty=None)","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[47745 23927] [1055  3003]],0.6701175227782913,0.11151132565911623,0.740019714144899,0.1938169614044146,0.0
"SGDClassifier(early_stopping=True, loss='huber')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='huber')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='huber')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44586 27086] [1007  3051]],0.6290373696025353,0.10123768125559943,0.751848201084278,0.17844714139494078,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='huber')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[   0 71672] [   0  4058]],0.05358510497821207,0.05358510497821207,1.0,0.1017195568255878,0.0
"SGDClassifier(early_stopping=True, loss='huber', penalty='l1')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='huber', penalty='l1')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='huber', penalty='l1')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='huber', penalty='l1')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[   0 71672] [   0  4058]],0.05358510497821207,0.05358510497821207,1.0,0.1017195568255878,0.0
"SGDClassifier(early_stopping=True, loss='huber', penalty='elasticnet')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='huber',              penalty='elasticnet')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='huber',              penalty='elasticnet')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44727 26945] [1046  3012]],0.6303842598705929,0.1005441132289615,0.7422375554460325,0.17709833896810231,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='huber',              penalty='elasticnet')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[   0 71672] [   0  4058]],0.05358510497821207,0.05358510497821207,1.0,0.1017195568255878,0.0
"SGDClassifier(early_stopping=True, loss='huber', penalty=None)","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='huber', penalty=None)","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='huber', penalty=None)","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='huber', penalty=None)","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44603 27069] [1013  3045]],0.6291826224745808,0.10111576011157601,0.7503696402168556,0.17821608334308792,0.0
"SGDClassifier(early_stopping=True, loss='epsilon_insensitive')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='epsilon_insensitive')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='epsilon_insensitive')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='epsilon_insensitive')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44586 27086] [1007  3051]],0.6290373696025353,0.10123768125559943,0.751848201084278,0.17844714139494078,0.0
"SGDClassifier(early_stopping=True, loss='epsilon_insensitive', penalty='l1')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='epsilon_insensitive',              penalty='l1')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='epsilon_insensitive',              penalty='l1')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='epsilon_insensitive',              penalty='l1')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l1', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(early_stopping=True, loss='epsilon_insensitive',              penalty='elasticnet')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='epsilon_insensitive',              penalty='elasticnet')","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='epsilon_insensitive',              penalty='elasticnet')","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='epsilon_insensitive',              penalty='elasticnet')","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'elasticnet', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44649 27023] [1021  3037]],0.6296844051234649,0.10103127079174984,0.7483982257269591,0.17802919280145377,0.0
"SGDClassifier(early_stopping=True, loss='epsilon_insensitive', penalty=None)","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.001, early_stopping=True, loss='epsilon_insensitive',              penalty=None)","{'alpha': 0.001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.01, early_stopping=True, loss='epsilon_insensitive',              penalty=None)","{'alpha': 0.01, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(alpha=0.1, early_stopping=True, loss='epsilon_insensitive',              penalty=None)","{'alpha': 0.1, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': None, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[44745 26927] [1047  3011]],0.6306087415819358,0.10057452067606387,0.7419911286347954,0.17713848688080952,0.0
"SGDClassifier(early_stopping=True, loss='squared_epsilon_insensitive')","{'alpha': 0.0001, 'average': False, 'class_weight': None, 'early_stopping': True, 'epsilon': 0.1, 'eta0': 0.0, 'fit_intercept': True, 'l1_ratio': 0.15, 'learning_rate': 'optimal', 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000, 'n_iter_no_change': 5, 'n_jobs': None, 'penalty': 'l2', 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'tol': 0.001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",[[52171 19501] [1314  2744]],0.7251419516704081,0.1233535625983367,0.6761951700344998,0.20864540166520926,0.0
