model,params,confusion,accuracy,precision,recall,f1,roc_auc
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7607464262241075
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='log_loss', max_depth=5,                       max_features='sqrt')","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47279 24369] [1102  2980]],0.6636603723755446,0.10896193645105853,0.7300342969132778,0.18962171104960068,0.7560672372433668
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='log_loss', max_depth=5,                       max_features='log2')","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[49966 21682] [1216  2866]],0.6976363396276245,0.11675085546684047,0.7021068103870651,0.20020957038071951,0.7444622188251606
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='log_loss', max_depth=5)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7607464262241075
"DecisionTreeClassifier(max_depth=5, max_features='sqrt',                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[43577 28071] [ 957  3125]],0.6166908754786742,0.10017309911527118,0.7655560999510044,0.17716423833550654,0.7544128684598601
"DecisionTreeClassifier(max_depth=5, max_features='log2',                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[41482 30166] [ 800  3282]],0.5910999603855803,0.09812245874192776,0.8040176384125429,0.17490007993605117,0.7535333405801874
"DecisionTreeClassifier(max_depth=5, min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[46693 24955] [1016  3066]],0.6570579691007526,0.10941793654758931,0.7511024007839294,0.1910101859639286,0.7625687284057788
"DecisionTreeClassifier(criterion='entropy', max_depth=5, max_features='sqrt',                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[35866 35782] [ 715  3367]],0.518064175359831,0.0860047510792102,0.8248407643312102,0.15576785177303323,0.7105933690272811
"DecisionTreeClassifier(criterion='entropy', max_depth=5, max_features='log2',                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[49706 21942] [1204  2878]],0.6943615476033276,0.11595487510072522,0.705046545810877,0.19915576776693653,0.739209951780702
"DecisionTreeClassifier(criterion='entropy', max_depth=5,                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47174 24474] [1041  3041]],0.663079360887363,0.11052153370888607,0.7449779519843214,0.1924866284773871,0.7669514567270901
"DecisionTreeClassifier(criterion='log_loss', max_depth=5, max_features='sqrt',                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[42720 28928] [ 946  3136]],0.6055196091377262,0.09780439121756487,0.768250857422832,0.17351850827200796,0.754974960673872
"DecisionTreeClassifier(criterion='log_loss', max_depth=5, max_features='log2',                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[50501 21147] [1258  2824]],0.7041463092565694,0.11780901923157149,0.6918177364037237,0.20133319074608774,0.7543749701846842
"DecisionTreeClassifier(criterion='log_loss', max_depth=5,                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47174 24474] [1041  3041]],0.663079360887363,0.11052153370888607,0.7449779519843214,0.1924866284773871,0.7669514567270901
"DecisionTreeClassifier(ccp_alpha=0.0005, max_depth=5, max_features='sqrt',                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[53754 17894] [1579  2503]],0.7428628020599498,0.12271412462617051,0.6131798138167565,0.2045018178847175,0.7425617335002043
"DecisionTreeClassifier(ccp_alpha=0.0005, max_depth=5, max_features='log2',                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51152 20496] [1378  2704]],0.7111580615343985,0.11655172413793104,0.6624203821656051,0.19822593651491827,0.7468360957998372
"DecisionTreeClassifier(ccp_alpha=0.0005, max_depth=5,                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[46693 24955] [1016  3066]],0.6570579691007526,0.10941793654758931,0.7511024007839294,0.1910101859639286,0.7625687284057788
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='entropy', max_depth=5,                       max_features='sqrt', min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[49705 21943] [1154  2928]],0.6950085831242573,0.11772747376462547,0.7172954434100931,0.20225883328152525,0.743245324835403
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='entropy', max_depth=5,                       max_features='log2', min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[46506 25142] [1022  3060]],0.654509441436683,0.10850294305368413,0.7496325330720235,0.18956758765952172,0.75986040359762
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='entropy', max_depth=5,                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47174 24474] [1041  3041]],0.663079360887363,0.11052153370888607,0.7449779519843214,0.1924866284773871,0.7669514567270901
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='log_loss', max_depth=5,                       max_features='sqrt', min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[45633 26015] [1087  2995]],0.6421233328931731,0.10324026197862805,0.7337089661930426,0.18101051613683064,0.7327531237560996
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='log_loss', max_depth=5,                       max_features='log2', min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[46201 25447] [1020  3062]],0.650508385052159,0.10740467922410467,0.7501224889759922,0.18790463624927126,0.7557704449227417
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='log_loss', max_depth=5,                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47174 24474] [1041  3041]],0.663079360887363,0.11052153370888607,0.7449779519843214,0.1924866284773871,0.7669514567270901
"DecisionTreeClassifier(ccp_alpha=0.001, max_depth=5, max_features='sqrt',                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[52232 19416] [1322  2760]],0.726158721774726,0.12445887445887446,0.6761391474767271,0.21022164673623275,0.7555787567188403
"DecisionTreeClassifier(ccp_alpha=0.001, max_depth=5, max_features='log2',                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[46507 25141] [ 990  3092]],0.6549452000528192,0.10951723160840152,0.7574718275355218,0.19136623858889062,0.7580866213973525
"DecisionTreeClassifier(ccp_alpha=0.001, max_depth=5,                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,                       max_features='sqrt', min_impurity_decrease=0.0005)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[48864 22784] [1171  2911]],0.6836788591047142,0.11329052344814167,0.7131308182263596,0.19552003223964806,0.7559486632371577
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,                       max_features='log2', min_impurity_decrease=0.0005)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[40915 30733] [ 769  3313]],0.5840221840750033,0.0973095224108559,0.8116119549240568,0.17378304657994126,0.751856745367794
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='entropy', max_depth=5,                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7607464262241075
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='log_loss', max_depth=5,                       max_features='sqrt', min_impurity_decrease=0.0005)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[52465 19183] [1399  2683]],0.7282186715964611,0.12270191164364767,0.6572758451739343,0.20679821180823188,0.7602769102235132
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='log_loss', max_depth=5,                       max_features='log2', min_impurity_decrease=0.0005)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[40078 31570] [ 718  3364]],0.5736432061270302,0.09629587221617908,0.8241058304752572,0.1724420750461349,0.7367138080772262
"DecisionTreeClassifier(ccp_alpha=0.001, criterion='log_loss', max_depth=5,                       min_impurity_decrease=0.0005)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0005, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7607464262241075
"DecisionTreeClassifier(max_depth=5, max_features='sqrt',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[41915 29733] [ 829  3253]],0.5964347022316123,0.09861759534347905,0.7969132778049975,0.1755152692349196,0.7276595070155164
"DecisionTreeClassifier(max_depth=5, max_features='log2',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47507 24141] [1384  2698]],0.6629473128218671,0.10052535489399754,0.6609505144536991,0.17450923320720546,0.7201593224477707
"DecisionTreeClassifier(max_depth=5, min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(criterion='entropy', max_depth=5, max_features='sqrt',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[41987 29661] [ 838  3244]],0.5972666050442361,0.09858684090563744,0.7947084762371387,0.1754129829399519,0.7553240289534616
"DecisionTreeClassifier(criterion='entropy', max_depth=5, max_features='log2',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[49460 22188] [1163  2919]],0.6916545622606629,0.11626239694109212,0.7150906418422343,0.2000068518962623,0.7570300992724188
"DecisionTreeClassifier(criterion='entropy', max_depth=5,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7607464262241075
"DecisionTreeClassifier(criterion='log_loss', max_depth=5, max_features='sqrt',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[56641 15007] [1715  2367]],0.7791892248778556,0.13623805686658225,0.5798628123468887,0.22063758389261748,0.7474843635081105
"DecisionTreeClassifier(criterion='log_loss', max_depth=5, max_features='log2',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[46458 25190] [ 999  3083]],0.6541793212729433,0.10904396420613306,0.7552670259676629,0.19057332715190853,0.7609474659060497
"DecisionTreeClassifier(criterion='log_loss', max_depth=5,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7607464262241075
"DecisionTreeClassifier(ccp_alpha=0.0005, max_depth=5, max_features='sqrt',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[50371 21277] [1244  2838]],0.7026145516968176,0.11768608749740825,0.6952474277315042,0.20129801042664114,0.752445758555245
"DecisionTreeClassifier(ccp_alpha=0.0005, max_depth=5, max_features='log2',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[49254 22394] [1261  2821]],0.6876403010695893,0.11187785048582193,0.6910828025477707,0.19257944499436802,0.750887742477842
"DecisionTreeClassifier(ccp_alpha=0.0005, max_depth=5,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7576795312140643
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='entropy', max_depth=5,                       max_features='sqrt', min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[49298 22350] [1146  2936]],0.6897398653109732,0.1161116823538717,0.7192552670259676,0.19994551893217105,0.7498041574831847
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='entropy', max_depth=5,                       max_features='log2', min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47681 23967] [1082  3000]],0.6692328007394691,0.1112470797641562,0.7349338559529642,0.1932429385809527,0.7604056597319707
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='entropy', max_depth=5,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7607464262241075
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='log_loss', max_depth=5,                       max_features='sqrt', min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[46632 25016] [1187  2895]],0.6539944539812492,0.10372254666618896,0.7092111709946105,0.18097708873816148,0.7295350510766447
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='log_loss', max_depth=5,                       max_features='log2', min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[50161 21487] [1234  2848]],0.6999735903869009,0.11703307992603246,0.6976972072513474,0.20044339655839816,0.7581483890210489
"DecisionTreeClassifier(ccp_alpha=0.0005, criterion='log_loss', max_depth=5,                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.0005, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[51345 20303] [1291  2791]],0.714855407368282,0.1208539014462631,0.6837334639882411,0.20540182513982924,0.7607464262241075
"DecisionTreeClassifier(ccp_alpha=0.001, max_depth=5, max_features='sqrt',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[47012 24636] [1024  3058]],0.6611646639376733,0.11042102982595509,0.7491425771680549,0.192472306143001,0.7558172382144159
"DecisionTreeClassifier(ccp_alpha=0.001, max_depth=5, max_features='log2',                       min_impurity_decrease=0.001)","{'ccp_alpha': 0.001, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.001, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}",[[50722 20926] [1305  2777]],0.706443945596197,0.11715816563304222,0.6803037726604606,0.1998920280727011,0.7487983196853953
